ID,Fecha,Recorrido,Porte,pesos,Kilometros,Combustible,Conductor,Mozo1,Mozo2,Ingresos diarios,Averia
889,2026-06-20 18:30:34,13/94,segundo porte,13062,129,12,"['Sofia', 'Gomez']","['Sofia', 'Gomez']","['Sofia', 'Gomez']",2051,no
890,2020-08-04 23:05:56,17/55,segundo porte,14790,159,71,"['Maria', 'Gomez']","['Maria', 'Gomez']","['Maria', 'Gomez']",3991,si
891,2018-12-12 07:51:58,13/96,primer porte,7670,222,93,"['Ana', 'Perez']","['Ana', 'Perez']","['Ana', 'Perez']",7469,si
892,2019-11-02 15:06:16,13/84,segundo porte,8209,80,60,"['Carlos', 'Rodriguez']","['Carlos', 'Rodriguez']","['Carlos', 'Rodriguez']",3734,si
893,2022-08-30 08:06:47,13/85,primer porte,14475,118,83,"['Diego', 'Gomez']","['Diego', 'Gomez']","['Diego', 'Gomez']",4404,no
894,2026-10-12 09:28:19,13/93,primer porte,14527,211,13,"['Sofia', 'Gomez']","['Sofia', 'Gomez']","['Sofia', 'Gomez']",4122,si
895,2020-10-31 11:15:06,17/56,segundo porte,1973,241,50,"['Maria', 'Sanchez']","['Maria', 'Sanchez']","['Maria', 'Sanchez']",8519,no
896,2022-12-02 08:08:21,11/64,segundo porte,14950,15,14,"['Juan', 'Gomez']","['Juan', 'Gomez']","['Juan', 'Gomez']",2033,si
897,2023-04-12 19:38:58,13/81,segundo porte,14899,179,60,"['Diego', 'Garcia']","['Diego', 'Garcia']","['Diego', 'Garcia']",4743,si
898,2025-01-31 15:42:30,13/87,primer porte,7092,145,45,"['Laura', 'Lopez']","['Laura', 'Lopez']","['Laura', 'Lopez']",5050,no
899,2017-10-06 21:48:27,02/99,primer porte,2972,244,24,"['Ana', 'Perez']","['Ana', 'Perez']","['Ana', 'Perez']",2338,no
900,2020-06-05 06:40:31,13/79,segundo porte,10637,147,59,"['Juan', 'Sanchez']","['Juan', 'Sanchez']","['Juan', 'Sanchez']",2484,si
901,2023-04-29 20:00:45,13/92,primer porte,5552,67,50,"['Laura', 'Sanchez']","['Laura', 'Sanchez']","['Laura', 'Sanchez']",6723,si
902,2023-09-20 15:27:45,18/60,segundo porte,3888,10,54,"['Luis', 'Perez']","['Luis', 'Perez']","['Luis', 'Perez']",8525,no
903,2024-04-10 10:18:15,18/60,segundo porte,12934,144,73,"['Juan', 'Perez']","['Juan', 'Perez']","['Juan', 'Perez']",2700,si
904,2023-04-18 12:41:13,13/90,primer porte,9263,41,73,"['Ana', 'Gomez']","['Ana', 'Gomez']","['Ana', 'Gomez']",5326,si
905,2021-03-10 21:27:16,18/58,primer porte,7864,71,35,"['Marta', 'Lopez']","['Marta', 'Lopez']","['Marta', 'Lopez']",6152,no
906,2018-05-06 15:54:16,18/58,segundo porte,4745,72,69,"['Laura', 'Gomez']","['Laura', 'Gomez']","['Laura', 'Gomez']",7070,no
907,2026-01-18 02:40:01,18/60,primer porte,13412,39,35,"['Carlos', 'Gomez']","['Carlos', 'Gomez']","['Carlos', 'Gomez']",6955,si
908,2020-11-28 08:05:39,13/80,primer porte,12135,185,95,"['Ana', 'Perez']","['Ana', 'Perez']","['Ana', 'Perez']",5036,no
909,2018-04-07 16:03:37,13/96,segundo porte,631,240,39,"['Maria', 'Fernandez']","['Maria', 'Fernandez']","['Maria', 'Fernandez']",9387,si
910,2024-02-13 09:42:21,13/89,segundo porte,12142,40,34,"['Ana', 'Gomez']","['Ana', 'Gomez']","['Ana', 'Gomez']",3682,si
911,2024-04-24 14:30:36,13/91,segundo porte,12474,59,22,"['Luis', 'Martinez']","['Luis', 'Martinez']","['Luis', 'Martinez']",9424,si
912,2019-07-22 21:35:05,11/67,primer porte,12514,33,83,"['Marta', 'Perez']","['Marta', 'Perez']","['Marta', 'Perez']",6199,si
913,2018-09-11 11:57:22,13/89,segundo porte,14486,49,57,"['Diego', 'Gomez']","['Diego', 'Gomez']","['Diego', 'Gomez']",3964,si
914,2021-11-27 04:00:31,13/96,primer porte,6265,229,96,"['Maria', 'Fernandez']","['Maria', 'Fernandez']","['Maria', 'Fernandez']",2379,si
915,2020-05-13 09:00:06,13/97,primer porte,14114,237,44,"['Carlos', 'Fernandez']","['Carlos', 'Fernandez']","['Carlos', 'Fernandez']",6771,no
916,2024-01-04 01:31:24,13/91,primer porte,14494,52,95,"['Maria', 'Perez']","['Maria', 'Perez']","['Maria', 'Perez']",9106,si
917,2021-11-22 09:26:57,17/56,primer porte,13679,224,53,"['Sofia', 'Martinez']","['Sofia', 'Martinez']","['Sofia', 'Martinez']",8611,si
918,2018-08-25 19:30:37,13/73,primer porte,13260,95,23,"['Juan', 'Rodriguez']","['Juan', 'Rodriguez']","['Juan', 'Rodriguez']",7439,si
919,2017-10-31 19:17:46,13/78,primer porte,3228,97,45,"['Ana', 'Garcia']","['Ana', 'Garcia']","['Ana', 'Garcia']",6651,no
920,2019-03-02 04:42:33,13/87,segundo porte,10474,163,30,"['Pedro', 'Rodriguez']","['Pedro', 'Rodriguez']","['Pedro', 'Rodriguez']",8653,si
921,2021-11-19 00:59:06,18/61,primer porte,6939,244,75,"['Maria', 'Fernandez']","['Maria', 'Fernandez']","['Maria', 'Fernandez']",2224,si
922,2022-07-24 05:29:52,18/60,segundo porte,12595,227,19,"['Diego', 'Fernandez']","['Diego', 'Fernandez']","['Diego', 'Fernandez']",7611,si
923,2021-02-12 23:57:38,13/85,primer porte,9927,12,16,"['Pedro', 'Sanchez']","['Pedro', 'Sanchez']","['Pedro', 'Sanchez']",5803,no
924,2019-07-26 15:04:42,13/79,primer porte,3821,74,51,"['Sofia', 'Rodriguez']","['Sofia', 'Rodriguez']","['Sofia', 'Rodriguez']",8715,si
925,2017-09-15 14:55:22,13/73,segundo porte,9810,162,42,"['Luis', 'Lopez']","['Luis', 'Lopez']","['Luis', 'Lopez']",8135,si
926,2017-12-24 18:36:36,13/77,primer porte,3764,160,16,"['Carlos', 'Gomez']","['Carlos', 'Gomez']","['Carlos', 'Gomez']",6588,si
927,2019-12-12 14:48:15,13/68,primer porte,6234,168,81,"['Diego', 'Fernandez']","['Diego', 'Fernandez']","['Diego', 'Fernandez']",9319,no
928,2024-01-22 13:12:13,13/82,primer porte,6403,42,50,"['Carlos', 'Fernandez']","['Carlos', 'Fernandez']","['Carlos', 'Fernandez']",5715,si
929,2020-08-06 12:49:48,11/65,segundo porte,2580,29,10,"['Pedro', 'Gomez']","['Pedro', 'Gomez']","['Pedro', 'Gomez']",6670,no
930,2020-07-03 06:44:22,17/53,primer porte,10653,96,65,"['Marta', 'Perez']","['Marta', 'Perez']","['Marta', 'Perez']",2230,si
931,2023-02-19 22:25:19,13/70,primer porte,5533,22,80,"['Diego', 'Sanchez']","['Diego', 'Sanchez']","['Diego', 'Sanchez']",7156,si
932,2026-01-22 11:23:15,13/89,primer porte,1128,190,67,"['Juan', 'Sanchez']","['Juan', 'Sanchez']","['Juan', 'Sanchez']",6302,si
933,2018-07-07 04:25:01,18/58,segundo porte,11202,90,16,"['Laura', 'Lopez']","['Laura', 'Lopez']","['Laura', 'Lopez']",9286,si
934,2023-08-29 08:10:21,18/61,primer porte,14986,104,69,"['Luis', 'Martinez']","['Luis', 'Martinez']","['Luis', 'Martinez']",9350,si
935,2026-01-03 05:03:50,11/63,primer porte,12379,134,39,"['Carlos', 'Garcia']","['Carlos', 'Garcia']","['Carlos', 'Garcia']",3655,si
936,2022-01-21 23:05:59,13/78,segundo porte,9765,126,16,"['Carlos', 'Fernandez']","['Carlos', 'Fernandez']","['Carlos', 'Fernandez']",5144,si
937,2018-07-19 03:49:10,17/57,primer porte,8447,70,88,"['Maria', 'Garcia']","['Maria', 'Garcia']","['Maria', 'Garcia']",6704,si
938,2023-03-19 16:13:25,13/82,primer porte,9904,52,53,"['Juan', 'Garcia']","['Juan', 'Garcia']","['Juan', 'Garcia']",7155,no
939,2018-05-01 15:29:31,13/78,primer porte,14974,100,33,"['Marta', 'Perez']","['Marta', 'Perez']","['Marta', 'Perez']",3061,no
940,2023-09-10 00:17:23,13/92,primer porte,1248,235,36,"['Ana', 'Gomez']","['Ana', 'Gomez']","['Ana', 'Gomez']",2506,no
941,2019-06-09 13:47:17,13/75,primer porte,8479,168,19,"['Maria', 'Lopez']","['Maria', 'Lopez']","['Maria', 'Lopez']",7482,si
942,2024-12-04 04:46:20,13/93,primer porte,12943,199,43,"['Laura', 'Perez']","['Laura', 'Perez']","['Laura', 'Perez']",8082,no
943,2018-10-07 07:08:49,18/59,segundo porte,6093,241,47,"['Sofia', 'Perez']","['Sofia', 'Perez']","['Sofia', 'Perez']",9173,no
944,2020-07-07 02:11:24,13/90,segundo porte,11739,139,59,"['Ana', 'Gomez']","['Ana', 'Gomez']","['Ana', 'Gomez']",4232,si
945,2023-10-08 18:21:20,13/94,primer porte,2317,120,41,"['Ana', 'Martinez']","['Ana', 'Martinez']","['Ana', 'Martinez']",4185,si
946,2019-11-27 12:02:14,13/69,primer porte,1304,188,38,"['Maria', 'Lopez']","['Maria', 'Lopez']","['Maria', 'Lopez']",4545,no
947,2020-05-15 19:05:52,13/88,segundo porte,6117,152,73,"['Marta', 'Fernandez']","['Marta', 'Fernandez']","['Marta', 'Fernandez']",4851,si
948,2027-01-08 02:52:29,13/89,primer porte,4861,249,87,"['Laura', 'Perez']","['Laura', 'Perez']","['Laura', 'Perez']",8092,si
949,2021-08-24 04:18:41,13/75,primer porte,4677,63,98,"['Ana', 'Lopez']","['Ana', 'Lopez']","['Ana', 'Lopez']",7947,no
950,2024-07-13 14:29:47,17/55,segundo porte,422,184,99,"['Laura', 'Rodriguez']","['Laura', 'Rodriguez']","['Laura', 'Rodriguez']",3268,no
951,2024-01-17 01:50:21,17/53,segundo porte,10893,42,46,"['Pedro', 'Fernandez']","['Pedro', 'Fernandez']","['Pedro', 'Fernandez']",8480,no
952,2024-05-26 01:02:02,13/91,primer porte,11810,193,90,"['Juan', 'Garcia']","['Juan', 'Garcia']","['Juan', 'Garcia']",5864,si
953,2022-04-06 03:15:18,13/71,primer porte,6424,248,26,"['Laura', 'Gomez']","['Laura', 'Gomez']","['Laura', 'Gomez']",2177,no
954,2017-11-16 03:49:12,13/69,primer porte,5310,97,19,"['Juan', 'Lopez']","['Juan', 'Lopez']","['Juan', 'Lopez']",7941,si
955,2021-12-12 06:00:06,13/69,segundo porte,4631,229,44,"['Luis', 'Gomez']","['Luis', 'Gomez']","['Luis', 'Gomez']",8224,si
956,2023-10-25 17:46:20,13/82,primer porte,4102,73,45,"['Laura', 'Fernandez']","['Laura', 'Fernandez']","['Laura', 'Fernandez']",7921,si
957,2019-03-09 23:46:07,18/58,primer porte,3233,218,77,"['Laura', 'Martinez']","['Laura', 'Martinez']","['Laura', 'Martinez']",3991,si
958,2019-09-24 06:05:26,11/64,primer porte,1758,74,65,"['Luis', 'Fernandez']","['Luis', 'Fernandez']","['Luis', 'Fernandez']",6757,si
959,2023-10-21 16:49:57,13/80,primer porte,12387,84,14,"['Sofia', 'Rodriguez']","['Sofia', 'Rodriguez']","['Sofia', 'Rodriguez']",9663,si
960,2022-03-19 21:27:18,13/77,segundo porte,11390,184,15,"['Carlos', 'Gomez']","['Carlos', 'Gomez']","['Carlos', 'Gomez']",2964,si
961,2018-01-20 06:50:59,13/68,segundo porte,9829,24,21,"['Laura', 'Garcia']","['Laura', 'Garcia']","['Laura', 'Garcia']",9524,si
962,2021-09-06 17:17:17,13/70,segundo porte,4177,42,20,"['Luis', 'Gomez']","['Luis', 'Gomez']","['Luis', 'Gomez']",6427,si
963,2025-09-17 06:18:03,11/66,primer porte,6063,213,30,"['Pedro', 'Lopez']","['Pedro', 'Lopez']","['Pedro', 'Lopez']",2391,si
964,2019-10-17 16:49:47,18/60,primer porte,103,101,63,"['Carlos', 'Rodriguez']","['Carlos', 'Rodriguez']","['Carlos', 'Rodriguez']",5265,si
965,2020-03-28 23:22:32,13/83,segundo porte,12009,90,96,"['Ana', 'Garcia']","['Ana', 'Garcia']","['Ana', 'Garcia']",8506,si
966,2025-03-09 04:12:44,18/62,primer porte,4712,242,41,"['Pedro', 'Rodriguez']","['Pedro', 'Rodriguez']","['Pedro', 'Rodriguez']",5937,si
967,2021-12-10 08:36:45,13/92,segundo porte,3012,144,60,"['Maria', 'Perez']","['Maria', 'Perez']","['Maria', 'Perez']",8800,si
968,2018-05-01 08:43:59,11/66,primer porte,5773,207,26,"['Ana', 'Perez']","['Ana', 'Perez']","['Ana', 'Perez']",9602,si
969,2025-10-28 13:02:59,13/96,primer porte,113,231,73,"['Diego', 'Garcia']","['Diego', 'Garcia']","['Diego', 'Garcia']",9759,no
970,2021-11-24 15:48:39,13/68,segundo porte,10724,56,73,"['Maria', 'Gomez']","['Maria', 'Gomez']","['Maria', 'Gomez']",6374,no
971,2019-12-31 13:37:44,11/65,segundo porte,6859,226,42,"['Marta', 'Gomez']","['Marta', 'Gomez']","['Marta', 'Gomez']",3838,no
972,2022-03-21 02:45:32,13/96,segundo porte,14290,49,67,"['Luis', 'Sanchez']","['Luis', 'Sanchez']","['Luis', 'Sanchez']",4351,si
973,2024-04-16 23:45:27,13/88,primer porte,11876,123,56,"['Ana', 'Sanchez']","['Ana', 'Sanchez']","['Ana', 'Sanchez']",5142,si
974,2025-12-17 06:08:17,13/93,primer porte,9939,173,80,"['Pedro', 'Martinez']","['Pedro', 'Martinez']","['Pedro', 'Martinez']",9632,si
975,2023-08-11 22:00:22,13/90,segundo porte,960,176,85,"['Ana', 'Martinez']","['Ana', 'Martinez']","['Ana', 'Martinez']",6139,si
976,2021-10-27 22:59:15,13/94,primer porte,2486,86,79,"['Maria', 'Perez']","['Maria', 'Perez']","['Maria', 'Perez']",2950,no
977,2026-02-26 22:09:02,13/91,primer porte,12922,162,55,"['Maria', 'Perez']","['Maria', 'Perez']","['Maria', 'Perez']",4596,si
978,2018-10-18 19:33:17,13/82,segundo porte,14820,188,94,"['Maria', 'Lopez']","['Maria', 'Lopez']","['Maria', 'Lopez']",3519,si
979,2020-04-22 23:02:00,17/53,primer porte,10684,207,29,"['Diego', 'Perez']","['Diego', 'Perez']","['Diego', 'Perez']",7195,si
980,2023-02-10 02:54:36,18/60,segundo porte,11189,145,32,"['Marta', 'Sanchez']","['Marta', 'Sanchez']","['Marta', 'Sanchez']",2880,no
981,2025-03-17 14:53:04,18/60,primer porte,8570,176,29,"['Diego', 'Perez']","['Diego', 'Perez']","['Diego', 'Perez']",5026,si
982,2025-07-15 13:07:06,17/57,primer porte,6252,74,93,"['Carlos', 'Sanchez']","['Carlos', 'Sanchez']","['Carlos', 'Sanchez']",3276,no
983,2025-06-07 04:48:02,17/54,primer porte,2369,32,45,"['Laura', 'Perez']","['Laura', 'Perez']","['Laura', 'Perez']",5503,si
984,2017-09-12 07:20:44,18/58,segundo porte,2105,47,80,"['Pedro', 'Rodriguez']","['Pedro', 'Rodriguez']","['Pedro', 'Rodriguez']",6439,no
985,2024-09-23 19:31:59,13/70,segundo porte,13710,207,83,"['Ana', 'Perez']","['Ana', 'Perez']","['Ana', 'Perez']",7199,no
986,2019-05-08 16:23:50,13/83,primer porte,11499,144,91,"['Carlos', 'Lopez']","['Carlos', 'Lopez']","['Carlos', 'Lopez']",6270,si
987,2024-11-12 17:13:00,13/96,primer porte,9879,115,91,"['Juan', 'Perez']","['Juan', 'Perez']","['Juan', 'Perez']",6148,si
988,2018-11-22 04:09:39,18/58,segundo porte,2140,248,61,"['Pedro', 'Lopez']","['Pedro', 'Lopez']","['Pedro', 'Lopez']",7466,no
989,2020-05-10 08:36:43,13/78,primer porte,10749,223,48,"['Luis', 'Sanchez']","['Luis', 'Sanchez']","['Luis', 'Sanchez']",5090,no
990,2024-06-28 07:57:19,13/78,primer porte,10070,37,40,"['Ana', 'Gomez']","['Ana', 'Gomez']","['Ana', 'Gomez']",7821,si
991,2025-08-19 15:21:12,13/88,primer porte,6308,53,83,"['Laura', 'Sanchez']","['Laura', 'Sanchez']","['Laura', 'Sanchez']",8908,no
992,2020-11-12 00:36:22,17/56,primer porte,9411,68,74,"['Maria', 'Sanchez']","['Maria', 'Sanchez']","['Maria', 'Sanchez']",8002,no
993,2025-02-03 18:26:27,17/53,segundo porte,4337,174,58,"['Laura', 'Perez']","['Laura', 'Perez']","['Laura', 'Perez']",9908,si
994,2019-05-14 15:56:43,13/75,primer porte,10541,15,90,"['Carlos', 'Lopez']","['Carlos', 'Lopez']","['Carlos', 'Lopez']",2777,no
995,2019-10-07 23:03:49,13/73,primer porte,1785,129,37,"['Maria', 'Sanchez']","['Maria', 'Sanchez']","['Maria', 'Sanchez']",6126,si
996,2021-05-29 21:36:30,13/95,segundo porte,2151,95,76,"['Luis', 'Sanchez']","['Luis', 'Sanchez']","['Luis', 'Sanchez']",5809,si
997,2023-02-13 19:58:33,13/95,segundo porte,10137,249,12,"['Pedro', 'Gomez']","['Pedro', 'Gomez']","['Pedro', 'Gomez']",4973,no
998,2020-10-12 11:12:13,13/68,primer porte,1772,37,39,"['Maria', 'Perez']","['Maria', 'Perez']","['Maria', 'Perez']",6172,si
999,2018-08-13 03:51:16,17/57,segundo porte,9983,39,25,"['Maria', 'Gomez']","['Maria', 'Gomez']","['Maria', 'Gomez']",8903,si
1000,2020-10-11 17:02:47,13/83,segundo porte,3482,214,84,"['Carlos', 'Martinez']","['Carlos', 'Martinez']","['Carlos', 'Martinez']",4260,si
